Date,KEETON RYAN S._personally_owned_Class A Common Stock,GILL DANIEL J._personally_owned_Class A Common Stock,HUSTON BENJAMIN E._personally_owned_Class A Common Stock,JENKINS MARK W._personally_owned_Class A Common Stock,GARCIA ERNEST C. III_personally_owned_Class A Common Stock,GARCIA ERNEST C. III_Ernest C. Garcia III Multi-Generational Trust III_Class A Common Stock,GARCIA ERNEST C. III_Ernest Irrevocable 2004 Trust III_Class A Common Stock,GARCIA ERNEST C. III_personally_owned_Class B Common Stock,BREAUX PAUL W._personally_owned_Class A Common Stock,Spruce House Partnership LLC_personally_owned_Common Stock, par value $.0001 per share,GARCIA ERNEST C. II_Verde Investments, Inc._Class A Common Stock,GARCIA ERNEST C. II_personally_owned_Class A Common Stock,GARCIA ERNEST C. II_personally_owned_Class B Common Stock,GARCIA ERNEST C. II_Ernest Irrevocable 2004 Trust III_Class A Common Stock,GARCIA ERNEST C. II_Ernest C. Garcia III Multi-Generational Trust III_Class A Common Stock,CVAN Holdings LLC_personally_owned_Class A Common Stock,CVAN Holdings LLC_personally_owned_Class A common stock,CVAN Holdings LLC_personally_owned_Class B Common Stock,Palmer Stephen R_personally_owned_Class A Common Stock,QUAYLE J DANFORTH_personally_owned_Class A Common Stock,QUAYLE J DANFORTH_James D. Quayle Separate Property Trust_Class A Common Stock,QUAYLE J DANFORTH_James D. Quayle 2000 Irrevocable Trust_Class A Common Stock,SULLIVAN GREGORY B_personally_owned_Class A Common Stock,MAROONE MICHAEL E_personally_owned_Class A Common Stock,MAROONE MICHAEL E_Maroone Family Partnership, LP_Class A Common Stock,MAROONE MICHAEL E_By Family Trust FBO Michael E. Maroone_Class A Common Stock,MAROONE MICHAEL E_Katherine C. Maroone Residuary Trust_Class A Common Stock,MAROONE MICHAEL E_Katherine C. Maroone Marital Trust_Class A Common Stock,MAROONE MICHAEL E_Maroone Management Inc._Class A Common Stock,MAROONE MICHAEL E_By Estate_Class A Common Stock,MAROONE MICHAEL E_By Michael Maroone Family Partnership, LP_Class A Common Stock,PLATT IRA J._personally_owned_Class A Common Stock,PLATT IRA J._By Trust_Class A Common Stock,PARIKH NEHA_personally_owned_Class A Common Stock,Taira Thomas_personally_owned_Class A Common Stock,KEETON RYAN S._personally_owned_Stock Options (Right to Buy),KEETON RYAN S._personally_owned_Class B Units,GILL DANIEL J._personally_owned_Stock Options (Right to Buy),GILL DANIEL J._personally_owned_Class B Units,HUSTON BENJAMIN E._personally_owned_Stock Options (Right to Buy),HUSTON BENJAMIN E._personally_owned_Class B Units,JENKINS MARK W._personally_owned_Stock Options (Right to Buy),JENKINS MARK W._personally_owned_Class B Units,GARCIA ERNEST C. III_personally_owned_Stock Options (Right to Buy),GARCIA ERNEST C. III_personally_owned_Class A Units,BREAUX PAUL W._personally_owned_Stock Options (Right to Buy),BREAUX PAUL W._personally_owned_Class B Units,GARCIA ERNEST C. II_personally_owned_Class A Units,CVAN Holdings LLC_personally_owned_Forward Sale Contract (obligation to sell),CVAN Holdings LLC_personally_owned_Class A Common Units,QUAYLE J DANFORTH_personally_owned_Stock Options (Right to Buy),SULLIVAN GREGORY B_personally_owned_Stock Options (Right to Buy),PLATT IRA J._personally_owned_Class B Units,Taira Thomas_personally_owned_Stock Options (Right to Buy)
2020-09-14,15736,9680,10917,10909,567113,0,0,0,9588,4600000,555556,0,0,0,0,900000,0,0,8669,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,6942,0,14776,141249,24942,71874,28422,346248,28422,346249,29250,0,22622,85740,0,0,0,0,0,111250,0
2020-10-01,15670,9614,10842,10834,567034,0,0,0,9522,4600000,555556,0,0,0,0,900000,0,0,8610,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,6942,0,14776,141249,24942,71874,28422,333748,28422,333749,29250,0,22622,85740,0,0,0,0,0,111250,0
2020-10-15,15670,9614,10842,10834,567034,0,0,0,9522,4600000,555556,0,0,0,0,900000,0,0,8610,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,6942,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,85740,0,0,0,0,0,111250,0
2020-10-22,15670,9614,10842,10834,567034,0,0,0,9522,4600000,555556,0,0,0,0,900000,0,0,8610,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,6942,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,85740,0,1666666,0,0,0,111250,0
2020-10-29,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,0,0,0,900000,0,0,8610,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,6942,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,85740,0,1666666,0,0,0,111250,0
2020-10-30,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50912573,0,0,900000,0,0,8610,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,6942,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,85740,63640717,1666666,0,0,0,111250,0
2020-11-01,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50912573,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,6942,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,85740,63640717,1666666,0,0,0,111250,0
2020-11-02,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50877458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,6942,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,85740,63596823,1666666,0,0,0,111250,0
2020-11-03,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50847458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,85740,63559323,1666666,0,0,0,111250,0
2020-11-04,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50817458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,85740,63521823,1666666,0,0,0,111250,0
2020-11-05,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50787458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,85740,63484323,1666666,0,0,0,111250,0
2020-11-06,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50769890,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,63462363,1666666,0,0,0,111250,0
2020-11-09,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50727458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,63409323,1666666,0,0,0,111250,0
2020-11-10,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50697458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,63371823,1666666,0,0,0,111250,0
2020-11-11,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50677887,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,63347359,1666666,0,0,0,111250,0
2020-11-12,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50637458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,63296823,1666666,0,0,0,111250,0
2020-11-13,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50607458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,128749,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,63259323,1666666,0,0,0,111250,0
2020-11-16,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50577458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,63221823,1666666,0,0,0,111250,0
2020-11-17,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50562076,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,63202595,1666666,0,0,0,111250,0
2020-11-18,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50517458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,63146823,1666666,0,0,0,111250,0
2020-11-19,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50487458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,63109323,1666666,0,0,0,111250,0
2020-11-20,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50457458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,63071823,1666666,0,0,0,111250,0
2020-11-23,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50427458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,63034323,1666666,0,0,0,111250,0
2020-11-24,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50407519,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,63009399,1666666,0,0,0,111250,0
2020-11-25,31608,30357,34042,34034,592847,0,0,0,29029,4600000,555556,0,50367458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,333748,28422,333749,29250,0,22622,82515,62959323,1666666,0,0,0,111250,0
2020-11-27,31608,30357,33828,33820,592847,0,0,0,29029,4600000,555556,0,50337458,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,321248,28422,321248,29250,0,22622,82515,62921823,1666666,0,0,0,111250,0
